"trim_name","gsis_id","season","last_name","first_name","team","name","position","age","team_rank","overall","speed","strength","agility","acceleration","awareness","catch","carrying","throw_power","throw_accuracy","trucking","elusiveness","bc_vision","stiff_arm","spin_move","juke_move","route","catch_in_traffic","spec._catch","release","jumping","throw_accuracy_short","throw_accuracy_mid","throw_accuracy_deep","throw_on_the_run","playaction","tackle","hit_power","power_moves","finesse_moves","block_shedding","pursuit","play_recognition","man_coverage","zone_coverage","press","kick_power","kick_accuracy","impact_blocking","run_block","pass_block","kick_return","toughness","stamina","injury","throw_under_pressure","break_sack","break_tackle","lead_block","run_block_power","pass_block_power","run_block_finesse","pass_block_finesse","short_route_runing","medium_route_running","deep_route_running","player_id"
"NIKITAWHITLOCK","0",2016,"Whitlock","Nikita","Giants","Nikita Whitlock","HB",NA,4,76,78,88,79,84,74,43,65,30,30,75,42,60,66,54,56,39,55,40,45,79,20,15,10,10,10,66,45,47,83,66,57,54,15,20,20,25,25,79,77,52,40,87,79,92,15.58683,15.9565,30.3005,65.8495,64.53667,47.58767,59.18767,41.60517,45.719,39.247,34.11967,2550270
"NILELAWRENCESTAMPLE","0",2017,"Lawrence-Stample","Nile","Browns","Nile Lawrence-Stample","DT",NA,4,70,68,88,67,82,67,36,31,23,21,36,18,27,30,17,24,13,30,25,15,68,6,6,6,6,6,78,76,75,58,77,75,67,20,28,20,17,17,82,45,45,9,80,77,86,12.43233,14.45183,12.4595,32.05417,45.0295,44.40867,44.962,44.64917,15.92267,10.02167,3.9445,2556858
"NILESPAUL","00-0028093",2014,"Niles","Paul","Redskins","Niles Paul","TE",NA,3,70,85,69,82,82,66,72,69,35,10,70,60,75,63,74,82,55,81,64,80,83,15,10,5,10,5,38,12,10,10,64,44,20,10,25,18,30,30,55,60,49,35.31833,74,88,93,11.33317,15.55117,63.26683,45.36167,51.25983,50.92983,52.398,45.88783,64.01317,59.20533,54.8935,2495211
"NILESPAUL","00-0028093",2015,"Paul","Niles","Redskins","Niles Paul","TE",NA,2,74,88,69,82,92,69,77,69,35,10.33333,69,60,75,63,74,81,63,81,72,80,83,15,10,6,10,6,38,12,10,10,64,44,20,10,25,18,30,30,50,60,50,78,74,88,93,11.92,16.34667,63.72767,48.42617,48.46133,50.6965,50.08567,47.316,66.96667,64.68317,57.99583,2495211
"NILESPAUL","00-0028093",2016,"Paul","Niles","Redskins","Niles Paul","TE",NA,3,73,87,69,82,92,69,77,69,35,35,69,60,75,63,74,81,63,81,72,80,83,15,10,6,10,6,38,12,10,10,64,44,20,10,25,18,30,30,50,66,50,76,74,88,93,13.94633,17.622,63.3335,49.09283,57.03683,50.1375,58.35117,48.58683,66.21233,64.284,57.5945,2495211
"NILESPAUL","00-0028093",2017,"Paul","Niles","Redskins","Niles Paul","TE",NA,3,75,88,69,82,92,69,77,69,35,35,69,60,75,63,74,81,63,81,72,80,83,15,10,6,10,6,38,12,10,10,64,44,20,10,25,18,30,30,50,71,65,76,74,88,86,13.38267,17.49033,63.6785,46.06817,60.99383,60.206,62.04683,56.31767,66.66083,64.4915,57.45083,2495211
"NILESPAUL","00-0028093",2018,"Paul","Niles","Jaguars","Niles Paul","TE",29,2,73,87,69,82,91,69,77,69,35,10.33333333,69,59,75,63,74,81,59,81,72,80,83,15,10,6,10,6,38,12,10,10,64,44,20,10,25,18,30,30,54,53,69,76,74,88,86,10,16,60,59,46,68,52,60,63,59,55,2495211
"NOAHBROWN","00-0033591",2018,"Brown","Noah","Cowboys","Noah Brown","WR",22,7,68,87,72,87,88,58,85,72,33,23,42,64,74,80,63,71,64.66666667,80,86,79,86,27,23,19,28,17,28,24,10,10,26,31,22,16,24,10,22,20,61,54,52,75,75,88,86,19,22,67,41,36,30,30,30,65,66,63,2558091
"NOAHBROWN","00-0033591",2017,"Brown","Noah","Cowboys","Noah Brown","WR",NA,7,67,87,72,87,88,52,85,72,33,28,42,64,74,80,63,71,64,80,86,79,86,27,23,19,28,17,28,24,10,10,26,31,22,16,24,10,22,20,58,56,50,75,75,88,86,19.5305,22.0205,68.15283,38.94317,36.80167,26.879,30.638,28.49683,66.89083,71.85317,68.27217,2558091
"NOAHSPENCE","00-0032952",2016,"Spence","Noah","Buccaneers","Noah Spence","LE",NA,3,71,79,80,85,87,58,43,45,22,21,29,25,28,33,25,30,13,17,19,17,84,6,6,6,6,6,74,86,73,80,78,79,58,28,41,22,21,19,42,30,26,9,82,82,88,13.96233,14.53917,18.4845,16.069,35.93183,38.857,38.649,38.403,13.573,9.6675,8.913,2555312
"NOAHSPENCE","00-0032952",2017,"Spence","Noah","Buccaneers","Noah Spence","RE",NA,2,75,80,80,85,87,68,35,45,22,21,29,25,28,33,25,30,13,17,19,17,84,6,6,6,6,6,76,86,71,83,72,78,68,28,41,22,21,19,86,30,26,9,82,82,88,14.76,14.93717,19.13883,17.15667,43.19217,42.836,43.74517,43.0375,13.72567,8.662833,7.236667,2555312
"NOAHSPENCE","00-0032952",2018,"Spence","Noah","Buccaneers","Noah Spence","RE",24,2,78,80,80,86,87,75,35,45,22,6,29,25,28,33,25,30,7.333333,17,19,17,84,6,6,6,6,6,76,86,67,79,67,77,75,28,41,22,21,19,86,44,44,9,82,82,88,11,12,25,16,44,45,45,44,13,6,3,2555312
"NOLANFRESE","0",2017,"Frese","Nolan","Seahawks","Nolan Frese","TE",NA,5,39,69,70,72,80,68,48,51,37,16,14,23,17,13,10,10,45,51,44,40,42,6,6,6,6,6,47,50,10,10,44,62,25,14,12,10,15,21,58,49,60,10,78,83,89,11.93567,13.23217,20.35033,47.91283,42.15083,52.86617,39.57367,42.00617,40.7615,38.71583,32.51483,2557135
"NYHEIMHINES","00-0034367",2018,"Hines","Nyheim","Colts","Nyheim Hines","HB",21,2,74,93,61,90,93,57,70,83,25,15,45,80,75,75,85,87,63,58,60,49,85,20,15,10,16,15,27,15,5,10,20,33,16,11,18,10,19,13,27,26,42,81,79,88,88,16,20,69,26,20,28,17,31,67,63,59,2560742
"OBIMELIFONWU","00-0033900",2018,"Melifonwu","Obi","Raiders","Obi Melifonwu","SS",24,2,75,92,75,89,93,65,74,68,32,11.66666667,37,64,60,48,66,71,23.66666667,61,57,26,97,15,10,10,15,15,75,86,31,40,59,78,65,64,69,81,20,15,60,35,35,30,80,95,91,10,19,49,15,35,35,35,35,32,22,17,2558189
"OBIMELIFONWU","00-0033900",2017,"Melifonwu","Obi","Raiders","Obi Melifonwu","FS",NA,2,75,92,75,89,93,62,74,68,32,30,37,64,60,48,66,71,32,61,57,26,97,15,10,10,15,15,75,86,31,40,63,83,62,72,77,82,20,15,60,45,45,30,80,95,91,15.53667,16.29417,49.9,17.1575,37.85767,40.03383,37.8845,36.97267,33.1535,24.089,17.7965,2558189
"OBRIENSCHOFIELD","0",2015,"Schofield","O'Brien","Falcons","OBrien Schofield","LOLB",NA,2,74,81,75,74,84,76,39,55,14,6,35,15,10,10,10,10,25,25,25,20,69,6,6,6,6,6,79,86,65,84,64,77,70,59,67,40,16,11,45,45,45,10,75,81,78,14.37817,13.22633,11.14767,16.36817,38.81167,42.92267,40.608,40.78333,16.37433,11.4655,7.641833,496851
"OBRIENSCHOFIELD","0",2015,"Schofield","O'Brien","Falcons","OBrien Schofield","LOLB",NA,2,74,81,75,74,84,76,39,55,14,6,35,15,10,10,10,10,25,25,25,20,69,6,6,6,6,6,79,86,65,84,64,77,70,59,67,40,16,11,45,45,45,10,75,81,78,14.37817,13.22633,11.14767,16.36817,38.81167,42.92267,40.608,40.78333,16.37433,11.4655,7.641833,496851
"OBRIENSCHOFIELD","0",2014,"O'Brien","Schofield","Seahawks","O'Brien Schofield","ROLB",NA,2,75,79,76,74,86,75,39,55,14,5,10,25,10,10,10,10,25,25,25,20,69,5,5,5,5,5,77,86,71,87,65,83,69,57,63,40,16,11,45,45,45,10.22083,75,81,73,13.96033,13.58367,15.45133,16.66533,39.34517,43.31017,40.42167,40.97,16.79233,11.90483,8.985667,496851
"OBRIENSCHOFIELD","0",2014,"O'Brien","Schofield","Seahawks","O'Brien Schofield","ROLB",NA,2,75,79,76,74,86,75,39,55,14,5,10,25,10,10,10,10,25,25,25,20,69,5,5,5,5,5,77,86,71,87,65,83,69,57,63,40,16,11,45,45,45,10.22083,75,81,73,13.96033,13.58367,15.45133,16.66533,39.34517,43.31017,40.42167,40.97,16.79233,11.90483,8.985667,496851
"OBUMGWACHAM","00-0031614",2018,"Gwacham","Obum","Jets","Obum Gwacham","ROLB",27,3,67,82,74,80,87,60,43,60,25,6,50,60,65,55,63,70,29.66667,58,34,66,86,6,6,6,6,6,69,74,54,76,70,76,60,45,64,45,24,22,78,45,45,10,70,79,87,10,12,45,18,45,45,45,45,39,29,21,2552637
"OBUMGWACHAM","00-0031614",2016,"Gwacham","Obum","Saints","Obum Gwacham","LE",NA,4,57,82,74,80,86,48,70,60,25,26,50,60,65,55,63,70,39,58,34,66,86,6,6,6,6,6,68,74,57,79,59,76,48,45,64,45,24,22,45,51,45,10,70,79,87,13.97783,14.84983,47.15767,17.91,41.3005,42.48967,42.62233,41.43183,42.56483,37.30217,33.62683,2552637
"OBUMGWACHAM","00-0031614",2017,"Gwacham","Obum","Saints","Obum Gwacham","LE",NA,3,62,82,74,80,87,58,43,60,25,26,50,60,65,55,63,70,39,58,34,66,86,6,6,6,6,6,69,74,57,79,62,76,58,45,64,45,24,22,78,51,45,10,70,79,87,13.6655,14.51317,46.07433,17.36467,44.25233,45.23817,45.33867,45.435,41.04767,34.85183,31.98467,2552637
"OBUMGWACHAM","00-0031614",2015,"Gwacham","Obum","Seahawks","Obum Gwacham","RE",NA,4,57,82,74,80,86,38,70,60,25,6,50,60,65,55,63,70,39,58,65,66,86,6,6,6,6,6,68,74,60,80,59,76,40,45,64,45,24,22,45,51,45,10,70,79,87,12.86817,14.66833,47.76283,20.75267,41.2895,42.34633,43.22167,41.7245,43.81017,38.55633,33.989,2552637
"ODELLBECKHAM","00-0031235",2015,"Beckham","Odell","Giants","Odell Beckham","WR",NA,1,94,92,49,98,93,82,97,75,45,11.66667,39,94,93,62,88,96,97,90,99,89,91,15,10,10,10,6,40,15,10,10,45,39,22,18,22,45,57,54,42,45,40,85,87,95,94,21.64333,25.31783,86.10783,24.0215,30.20083,21.01,25.57983,20.84183,89.378,88.05383,88.518,2543496
"ODELLBECKHAM","00-0031235",2018,"Beckham","Odell","Giants","Odell Beckham","WR",25,1,95,94,49,98,94,95,89,73,60,11.66666667,43,94,94,76,89,97,94.66666667,92,99,92,94,15,10,10,10,6,40,15,10,10,45,39,22,18,22,45,74,63,42,56,40,82,95,95,88,20,23,89,22,38,25,32,25,96,95,93,2543496
"ODELLBECKHAM","00-0031235",2017,"Beckham","Odell","Giants","Odell Beckham","WR",NA,1,93,94,49,97,94,94,93,73,45,40,43,94,94,76,89,97,96,90,99,91,94,15,10,10,10,6,40,15,10,10,45,39,22,18,22,45,74,63,42,63,40,82,89,95,88,22.15133,27.00433,86.89433,27.85433,43.1705,22.76233,36.541,22.52117,91.58583,91.61817,90.20267,2543496
"ODELLBECKHAM","00-0031235",2014,"Odell","Beckham","Giants","Odell Beckham","WR",NA,4,75,93,44,94,96,57,84,62,25,11.66667,39,84,89,50,83,91,80,73,83,69,90,15,10,10,10,5,40,15,10,10,45,39,22,18,22,45,22,24,41,44,40,75.24917,87,93,94,19.78467,25.2215,81.19133,23.046,27.11,19.61317,21.96483,18.727,75.56167,74.34933,74.70167,2543496
"ODELLBECKHAM","00-0031235",2016,"Beckham Jr.","Odell","Giants","Odell Beckham","WR",NA,1,93,93,49,97,93,91,96,74,45,40,39,94,94,68,89,95,96,92,99,91,91,15,10,10,10,6,40,15,10,10,45,39,22,18,22,45,61,57,42,45,40,82,87,95,88,22.07667,26.4615,86.54883,24.64033,30.67817,21.0895,26.27833,21.585,91.78033,90.9215,89.73167,2543496
"OJHOWARD","00-0033879",2017,"Howard","O.J.","Buccaneers","O.J. Howard","TE",NA,2,82,87,75,82,90,69,82,77,30,35,77,71,79,78,61,72,72,79,77,68,74,18,15,9,10,6,36,30,13,20,34,41,20,15,20,18,24,17,73,73,71,35,96,89,96,15.00133,16.07567,71.19033,57.84767,66.43383,62.71717,66.82883,59.88433,72.026,67.96533,64.59417,2557856
"OJHOWARD","00-0033879",2018,"Howard","O.J.","Buccaneers","O.J. Howard","TE",23,2,79,87,75,82,90,79,84,72,30,14,77,67,82,78,62,73,69.66666667,79,77,68,74,18,15,9,10,6,36,30,13,20,34,41,20,15,20,18,24,17,73,55,55,35,96,89,95,16,13,71,58,55,54,50,50,73,70,66,2557856
"OLIVIERVERNON","00-0029693",2015,"Vernon","Olivier","Dolphins","Olivier Vernon","RE",NA,1,83,79,83,74,86,75,35,40,28,6,33,12,25,38,40,31,15,15,15,15,86,6,6,6,6,6,82,71,89,69,74,82,75,24,65,18,15,24,45,45,45,10,90,87,90,13.93733,14.84517,11.48017,16.0775,39.1115,43.211,41.91367,40.56133,14.2795,9.185833,6.265,2533534
"OLIVIERVERNON","00-0029693",2017,"Vernon","Olivier","Giants","Olivier Vernon","RE",NA,1,88,81,83,74,87,88,32,40,28,16,33,12,25,38,40,31,15,15,15,15,86,6,6,6,6,6,84,71,86,70,89,83,88,34,62,18,15,24,91,45,45,10,90,92,90,15.91833,14.58683,10.95883,20.39783,44.9935,44.70033,45.03867,44.66667,14.4105,7.237667,4.49,2533534
"OLIVIERVERNON","00-0029693",2018,"Vernon","Olivier","Giants","Olivier Vernon","ROLB",27,1,82,81,83,74,87,85,38,40,28,6,33,12,25,38,40,31,9,27,39,15,86,6,6,6,6,6,84,71,85,68,82,83,85,50,61,18,15,24,91,45,45,10,90,92,90,13,12,10,21,45,45,45,45,15,8,4,2533534
"OLIVIERVERNON","00-0029693",2014,"Olivier","Vernon","Dolphins","Olivier Vernon","RE",NA,1,80,83,82,73,82,74,35,40,28,5,33,12,25,38,40,31,15,15,15,15,86,5,5,5,5,5,80,71,86,65,76,78,69,24,70,18,15,24,45,45,45,10.50133,90,87,90,13.86583,13.0535,12.12083,16.53783,38.88633,43.20433,41.62633,40.63217,14.43383,10.22217,6.4295,2533534
"OLIVIERVERNON","00-0029693",2016,"Vernon","Olivier","Giants","Olivier Vernon","RE",NA,1,91,81,83,74,87,81,35,40,28,16,33,12,25,38,40,31,15,15,15,15,86,6,6,6,6,6,84,71,97,80,95,79,81,34,62,18,15,24,45,45,45,10,90,92,90,15.6365,15.36667,11.573,16.46983,39.214,42.67883,41.94033,40.233,14.3945,9.564333,6.145333,2533534
"OLSENPIERRE","00-0031914",2018,"Pierre","Olsen","Cardinals","Olsen Pierre","DT",25,3,73,66,79,65,80,75,39,45,19,6,45,10,30,35,30,25,9,15,15,25,77,6,6,6,6,6,79,81,79,55,80,77,75,20,25,10,25,21,79,45,45,10,75,73,90,10,12,10,19,45,45,45,45,15,8,4,2553583
"OLSENPIERRE","00-0031914",2017,"Pierre","Olsen","Cardinals","Olsen Pierre","DT",NA,3,59,66,75,65,80,57,39,45,19,21,45,10,30,35,30,25,15,15,15,25,77,6,6,6,6,6,79,81,75,43,78,62,57,20,25,10,25,21,79,45,45,10,75,73,90,11.649,14.32683,13.16017,24.92483,44.772,45.04583,44.69833,44.22883,13.7525,6.825667,6.542333,2553583
"OLSENPIERRE","00-0031914",2016,"Pierre","Olsen","Cardinals","Olsen Pierre","DT",NA,4,59,66,75,65,79,57,44,45,19,21,45,10,30,35,30,25,15,15,15,25,77,6,6,6,6,6,79,81,75,43,78,62,57,20,25,10,25,21,45,45,45,10,75,73,90,12.18733,14.70967,13.45017,25.19533,38.23117,42.15167,41.58683,39.64867,13.645,9.688833,8.111167,2553583
"OLSENPIERRE","00-0031914",2015,"Pierre","Olsen","Bears","Olsen Pierre","RE",NA,2,59,66,75,65,80,53,44,45,19,6,45,10,30,35,30,25,15,15,15,25,77,6,6,6,6,6,84,81,75,43,81,62,54,20,25,10,25,21,45,45,45,10,75,73,90,11.22533,12.8785,13.8025,19.38433,38.4745,42.73517,41.50983,40.257,13.394,9.162167,8.002333,2553583
"OMARBOLDEN","0",2015,"Bolden","Omar","Broncos","Omar Bolden","FS",NA,3,72,87,72,91,87,61,65,65,35,6,36,79,72,35,73,83,40,45,49,30,82,6,6,6,6,6,64,51,35,36,50,67,68,77,74,62,25,25,45,45,45,75,85,88,74,14.85233,14.22133,63.16617,15.11683,34.94433,38.69,36.07933,36.36633,33.3975,22.94433,22.97133,2532796
"OMARBOLDEN","0",2014,"Omar","Bolden","Broncos","Omar Bolden","FS",NA,4,72,87,72,91,91,61,65,65,35,5,36,79,72,35,73,83,40,45,49,30,82,5,5,5,5,5,64,51,35,36,50,67,68,77,74,62,25,25,45,45,45,66.2805,85,88,74,14.7315,14.1825,62.00467,15.3395,35.26433,38.708,35.91267,36.37133,33.35817,22.135,21.3305,2532796
"OMARBROWN","0",2014,"Omar","Brown","Ravens","Omar Brown","FS",NA,1,73,82,62,86,87,64,74,65,25,5,57,48,52,54,50,52,10,64,65,20,92,5,5,5,5,5,65,64,46,55,59,66,67,71,77,70,15,12,45,45,45,45.66733,76,88,92,14.58683,11.83633,33.88217,16.015,36.204,39.03133,37.644,37.04617,20.53567,17.83467,13.74317,2499860
"OMARBROWN","0",2014,"Omar","Brown","Ravens","Omar Brown","FS",NA,1,73,82,62,86,87,64,74,65,25,5,57,48,52,54,50,52,10,64,65,20,92,5,5,5,5,5,65,64,46,55,59,66,67,71,77,70,15,12,45,45,45,45.66733,76,88,92,14.58683,11.83633,33.88217,16.015,36.204,39.03133,37.644,37.04617,20.53567,17.83467,13.74317,2535971
"ONIELCOUSINS","0",2014,"Oniel","Cousins","Bucs","Oniel Cousins","LT",NA,2,67,63,87,61,75,74,45,45,30,5,20,12,10,30,10,10,15,15,15,15,50,5,5,5,5,5,30,20,10,10,20,27,15,12,15,10,25,25,76,78,75,10,82,74,93,12.45617,12,6.2995,75.20283,74.71333,74.44133,76.95683,73.51917,15.07733,6.048167,7.876,1260
"ONTERIOMCCALEBB","0",2014,"Onterio","McCalebb","Bengals","Onterio McCalebb","CB",NA,9,62,98,47,94,97,52,66,68,35,20,36,82,69,35,84,77,49,63,77,47,92,25,20,15,25,5,35,44,20,28,35,52,40,74,67,39,20,22,30,30,29,76.31633,65,93,83,15.75417,20.8565,71.83483,17.32683,21.829,27.3415,20.80217,25.98917,51.62533,43.55833,38.449,2540271
"ONTERIOMCCALEBB","0",2015,"McCalebb","Onterio","Bengals","Onterio McCalebb","CB",NA,8,60,95,47,94,93,52,66,68,35,20,36,82,69,35,84,77,49,63,77,47,92,25,20,15,25,6,35,44,20,28,35,52,40,74,67,39,20,22,30,30,29,83,65,93,83,15.56283,20.5955,71.92083,17.23883,21.829,27.3415,20.80217,25.2775,51.74733,43.61383,38.352,2540271
"ORENBURKS","00-0034754",2018,"Burks","Oren","Packers","Oren Burks","MLB",23,3,68,86,69,86,89,58,69,63,16,6,42,34,41,33,38,49,8.333333,52,49,12,92,6,6,6,6,6,78,83,51,60,69,79,58,67,73,53,18,13,69,45,45,10,92,86,88,10,12,21,18,45,45,45,45,15,5,5,2560984
"ORIELEMON","0",2015,"Lemon","Orie","Buccaneers","Orie Lemon","MLB",NA,2,68,74,74,73,83,73,43,64,25,6,47,22,25,35,15,20,15,15,15,12,65,6,6,6,6,6,81,72,65,42,76,81,74,52,64,45,20,20,45,45,45,10,75,80,90,12.75433,12.31967,14.67367,21.59767,39.077,42.71167,40.95667,41.106,13.3605,7.300167,6.7695,2495303
"ORIELEMON","0",2014,"Orie","Lemon","Cowboys","Orie Lemon","MLB",NA,3,65,71,74,73,79,70,43,64,25,5,47,22,25,35,15,20,15,15,15,12,65,5,5,5,5,5,80,72,65,42,76,79,70,52,64,45,20,20,45,45,45,10.64867,75,80,90,12.54633,12.32617,15.67733,20.74283,38.904,42.69167,40.97167,41.091,13.4375,7.754833,8.419667,2495303
"ORIONSTEWART","0",2017,"Stewart","Orion","Broncos","Orion Stewart","SS",NA,3,63,86,68,81,91,53,74,68,25,22,47,55,59,52,56,67,14,70,65,20,88,6,6,6,6,6,73,75,34,45,65,77,53,62,73,61,15,12,57,45,45,40,78,91,91,12.2735,16.045,39.50983,14.93367,38.2575,39.546,37.90633,37.34467,19.11567,16.77833,13.47133,2559258
"ORIONSTEWART","0",2018,"Stewart","Orion","Giants","Orion Stewart","SS",24,3,64,86,68,81,91,53,74,68,25,6,47,55,59,52,56,67,11.33333333,70,65,20,88,6,6,6,6,6,73,75,34,45,65,77,53,62,63,61,15,12,57,35,35,40,78,91,91,10,15,40,12,35,35,35,35,14,10,10,2559258
"ORLANDOBROWN","0",2018,"Brown","Orlando","Ravens","Orlando Brown","LT",22,2,76,50,90,60,69,59,23,28,25,6,39,10,15,27,10,11,12,12,12,12,53,6,6,6,6,6,33,36,10,10,32,18,15,12,15,10,19,13,85,83,80,10,87,84,93,15,12,14,69,84,83,76,77,12,12,12,2499861
"ORLANDOBROWN","0",2018,"Brown","Orlando","Ravens","Orlando Brown","LT",22,2,76,50,90,60,69,59,23,28,25,6,39,10,15,27,10,11,12,12,12,12,53,6,6,6,6,6,33,36,10,10,32,18,15,12,15,10,19,13,85,83,80,10,87,84,93,15,12,14,69,84,83,76,77,12,12,12,2560981
"ORLANDOSCANDRICK","00-0026283",2018,"Scandrick","Orlando","Redskins","Orlando Scandrick","CB",31,3,78,89,57,89,91,77,71,72,36,6,36,55,82,38,75,82,35,36,40,45,86,6,6,6,6,6,65,62,41,45,63,82,77,76,76,81,26,26,55,35,35,70,88,89,80,11,10,45,15,35,35,35,35,44,34,27,2307
"ORLANDOSCANDRICK","00-0026283",2015,"Scandrick","Orlando","Cowboys","Orlando Scandrick","CB",NA,1,88,90,52,92,92,84,63,72,36,6,36,55,82,38,75,82,44,36,40,45,94,6,6,6,6,6,48,62,29,35,30,67,82,94,87,83,26,26,45,45,45,85,80,89,94,12.74133,13.37083,49.45633,17.15117,34.59033,38.37167,35.14367,33.70017,36.89883,26.8465,24.3995,2307
"ORLANDOSCANDRICK","00-0026283",2016,"Scandrick","Orlando","Cowboys","Orlando Scandrick","CB",NA,1,87,90,52,92,91,82,73,72,36,36,36,55,82,38,75,82,44,36,40,45,94,6,6,6,6,6,62,62,29,35,33,67,82,94,87,83,26,26,45,45,45,70,80,89,94,15.40317,15.22817,49.21267,17.06517,34.62,38.135,35.28517,34.18217,39.19267,27.44633,23.2755,2307
"ORLANDOSCANDRICK","00-0026283",2017,"Scandrick","Orlando","Cowboys","Orlando Scandrick","CB",NA,1,83,90,57,91,92,82,73,72,36,36,36,55,82,38,75,82,44,36,40,45,93,6,6,6,6,6,63,62,41,45,58,75,82,85,77,82,26,26,55,45,45,70,83,89,80,14.95217,14.32867,48.94867,16.881,35.55167,39.02867,36.43433,35.97017,40.5565,28.76033,24.68033,2307
"ORLANDOSCANDRICK","00-0026283",2014,"Orlando","Scandrick","Cowboys","Orlando Scandrick","CB",NA,2,79,94,52,92,93,77,48,72,36,5,36,55,82,38,75,82,44,36,40,45,92,5,5,5,5,5,44,62,29,35,30,69,72,84,76,66,26,26,45,45,45,72.19533,80,89,94,13.02767,13.51833,49.28867,17.18917,33.92483,37.64833,35.28067,33.80517,37.0675,25.73917,23.20817,2307
"OSIUMENYIORA","0",2014,"Osi","Umenyiora","Falcons","Osi Umenyiora","ROLB",NA,1,79,82,72,77,88,90,26,40,10,5,10,39,10,10,60,65,18,15,25,45,78,5,5,5,5,5,75,65,65,87,66,77,81,50,71,25,28,22,45,45,45,11.32617,79,79,82,14.174,14.17833,28.36883,16.68267,38.92117,42.94017,40.66783,41.32083,25.19817,17.55883,14.69233,2505492
"OWAODIGHIZUWA","00-0031562",2018,"Odighizuwa","Owa","Bills","Owa Odighizuwa","RE",26,3,70,85,79,82,88,55,42,55,25,6,35,25,25,35,35,30,15,15,15,15,89,6,6,6,6,6,79,73,76,61,77,69,55,40,49,40,20,20,82,45,45,10,74,82,74,10,12,15,12,45,45,45,45,15,15,15,2552275
"OWAODIGHIZUWA","00-0031562",2016,"Odighizuwa","Owa","Giants","Owa Odighizuwa","RE",NA,2,65,85,79,82,88,49,50,55,25,25,35,25,25,35,35,30,15,15,15,15,89,6,6,6,6,6,80,73,76,61,77,69,49,40,49,40,20,20,45,45,45,10,74,82,74,13.34367,14.50583,15.24067,15.63533,39.28383,42.64733,40.917,40.456,14.67967,12.78283,10.95967,2552275
"OWAODIGHIZUWA","00-0031562",2017,"Odighizuwa","Owa","Giants","Owa Odighizuwa","RE",NA,3,67,85,79,82,88,55,42,55,25,25,35,25,25,35,35,30,15,15,15,15,89,6,6,6,6,6,80,73,76,61,77,69,55,40,49,40,20,20,82,45,45,10,74,82,74,13.01467,14.07267,14.56083,15.65333,44.58667,45.05,45.022,44.74167,14.86417,10.80183,10.1805,2552275
"OWENDANIELS","00-0024313",2015,"Daniels","Owen","Broncos","Owen Daniels","TE",NA,2,80,78,67,77,83,85,84,65,36,10.33333,64,30,71,66,68,69,79,86,78,79,82,15,10,6,10,6,45,25,10,10,43,35,17,14,12,25,14,15,60,62,50,15,76,88,75,15.61283,15.49467,48.54183,48.02033,56.99017,51.9685,56.2585,49.8985,72.86633,69.11967,62.3515,2495825
"OWENDANIELS","0",2014,"Owen","Daniels","Ravens","Owen Daniels","TE",NA,2,82,81,66,82,82,87,86,69,36,10,64,30,71,66,68,69,74,85,79,79,82,15,10,5,10,5,45,25,10,10,43,35,17,14,12,25,14,15,63,64,54,19.747,76,88,75,14.60717,15.06133,49.35083,50.387,60.64567,53.7605,60.455,51.889,77.61383,74.58733,65.53267,2495825
"OWENOBASUYI","00-0034482",2018,"Obasuyi","Owen","Cardinals","Owen Obasuyi","DT",22,5,60,67,80,56,81,50,31,41,23,6,29,15,18,25,17,16,7,14,16,15,64,6,6,6,6,6,77,68,71,59,69,74,50,18,26,13,17,13,80,44,44,9,80,75,86,10,12,10,31,46,44,45,45,13,5,3,2561251
"PACEMURPHY","0",2018,"Murphy","Pace","49ers","Pace Murphy","RT",24,3,65,67,85,69,78,44,35,27,25,5,35,30,25,20,20,20,15.66667,30,30,20,73,5,5,5,5,5,35,40,40,30,32,45,18,11,11,10,27,15,78,76,71,10,80,79,84,10,12,20,79,72,71,76,73,25,15,7,2556627
"PACEMURPHY","0",2017,"Murphy","Pace","Rams","Pace Murphy","LT",NA,2,62,67,85,69,78,44,35,27,25,16,35,30,25,20,20,20,25,30,30,20,73,5,5,5,5,5,35,40,40,30,32,45,18,11,11,10,27,15,78,76,72,10,80,79,84,10.26083,14.6915,18.60833,76.70633,72.684,71.484,74.8605,70.32117,23.88367,15.72,11.03817,2556627
"PARKERCOTHREN","00-0034321",2018,"Cothren","Parker","Steelers","Parker Cothren","DT",24,4,58,72,80,54,81,45,31,41,23,6,29,15,18,25,17,16,7,14,16,15,71,6,6,6,6,6,75,73,68,50,68,73,45,18,26,13,17,17,80,44,44,9,80,79,86,10,12,10,31,46,44,45,45,13,5,3,2561310
"PARKEREHINGER","0",2016,"Ehinger","Parker","Chiefs","Parker Ehinger","LG",NA,1,66,64,80,58,80,56,22,27,20,12,26,14,20,23,15,16,10,10,12,12,69,6,6,6,6,6,33,33,10,10,33,30,10,12,12,10,12,12,77,78,76,10,73,82,88,11.00933,13.152,8.553,73.03517,76.07583,73.48817,76.5175,73.33667,10.16467,5.540333,5.216,2555203
"PARKEREHINGER","0",2017,"Ehinger","Parker","Chiefs","Parker Ehinger","LG",NA,1,69,64,80,58,80,66,22,27,20,12,26,14,20,23,15,16,10,10,12,12,69,6,6,6,6,6,33,33,10,10,33,30,10,12,12,10,12,12,78,78,75,10,73,82,88,11.385,13.242,8.588,73.71383,76.262,74.12067,76.54967,73.331,10.08267,5.442333,5.208,2555203
